"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,16,121084868,1.62,1,12975441
2019,5,121084868,23.69,1,12975440
2019,12,121081402,0.5,1,12965400
2019,5,121081417,86,1,12975458
2019,12,121076965,0.3,1,12965403
2019,5,121077090,43,1,12980663
2019,17,121077214,,,12980671
2019,12,121077587,0.78,1,12980711
2019,5,121082210,1,10,12975513
2019,5,121082245,5,1,12965504
2019,5,121077874,16,1,12975530
2019,5,121082432,1,1,12965523
2019,5,121082531,2.6,1,12965538
2019,17,121078027,,,12980770
2019,8,121078052,0.001,1,12980771
2019,5,121078064,14.73,1,12980773
2019,1,121086047,0.51,1,12975560
2019,17,121082840,,,12965565
2019,5,121083049,1,11,12965590
2019,8,121086269,18,9,12980795
2019,16,121879847,,,13151142
2019,5,121879871,1.01,1,13151145
2019,5,121879963,1,9,13155315
2019,16,121879963,2,9,13155316
2019,16,121879970,2.5,9,13151165
2019,12,121885575,2,1,13155317
2019,1,121880092,0.47,1,13151208
2019,5,121880130,0.1,1,13157714
2019,12,121905496,,,13159202
2019,4,121901962,1,11,13159206
2019,4,121901968,1,1,13163169
2019,1,121904190,1,1,13163233
2019,17,121904211,1,1,13163234
2019,5,121904214,1,1,13163235
2019,5,121904221,2,1,13163236
2019,1,121904240,,,13163237
2019,13,121904344,1,1,13163240
2019,16,121904344,1,1,13163239
2019,1,121904344,2,1,13163238
2019,1,121904348,1,1,13163241
2019,5,121906474,2,1,13159230
2019,12,121904370,,,13163242
2019,5,121904426,2,1,13163243
2019,5,121904430,1,1,13163244
2019,5,121904445,1,11,13163245
2019,2,121914583,,,13163246
2019,5,121914623,2,1,13163247
2019,4,121914697,5,1,13163249
2019,5,121914697,1,1,13163248
2019,1,121914706,1,11,13163251
2019,5,121065848,1,1,12974587
2019,5,121060815,6.9,1,12964561
2019,5,121065956,10.07,1,12979773
2019,5,121060945,7.98,1,12964576
2019,12,121060992,0.001,1,12964579
2019,5,121069793,1,1,12974632
2019,12,121066305,1,9,12979837
2019,5,121061035,2,1,12964591
2019,5,121061062,0.5,4,12964596
2019,4,121061125,1,1,12979858
2019,5,121070037,46,1,12974674
2019,5,121070159,1.57,1,12979897
2019,5,121061394,1,1,12979911
2019,5,121070318,23,1,12974719
2019,12,121070349,0.02,1,12974723
2019,5,121061629,0.004,2,12964691
2019,12,121067291,0.5,1,12964704
2019,16,121067291,0.01,1,12964705
2019,1,121067524,0.1,1,12980020
2019,4,121070842,23.5,1,12964751
2019,12,121070842,24.4,1,12964752
2019,5,121067663,378.8,1,12980049
2019,17,121064195,,,12975240
2019,16,121064221,0.4,1,12965084
2019,16,121064323,1,1,12965100
2019,12,121073599,0.02,1,12975269
2019,12,121075160,1,11,12980400
2019,17,121075185,,,12980404
2019,17,121079589,23.9,1,12975291
2019,5,121075289,1.7,1,12980423
2019,17,121079786,2.7,1,12965189
2019,2,121079786,8.7,1,12965188
2019,17,121079787,0.001,9,12965190
2019,5,121076660,1,11,12980612
2019,12,121076686,1,11,12980616
2019,17,121076855,9.1,1,12980638
2019,8,121076855,2,9,12980639
2019,17,121081407,,,12965402
2019,5,121081444,9.8,1,12965407
2019,17,121081444,15.1,1,12980653
2019,11,121081624,7,1,12965426
2019,1,121081624,1,1,12965425
2019,17,121077389,1,11,12980685
2019,12,121085629,1,1,12965482
2019,17,121082126,,,12965493
2019,16,121085729,0.5,1,12980740
2019,8,121077838,0.5,1,12980741
2019,12,121082852,2,1,12965568
2019,16,121082865,0.56,1,12965571
2019,5,121082939,0.001,1,12965579
2019,12,121086267,0.5,1,12980794
2019,12,121087338,,,12975668
2019,5,121087337,1,1,12965606
2019,5,121083432,0.001,9,12965608
2019,17,121087649,2,1,12975691
2019,12,121087649,1.54,1,12975690
2019,2,121083525,14.7,1,12965610
2019,4,121083550,1,1,12965612
2019,17,121083580,,,12965613
2019,17,121083605,,,12965614
2019,4,121879849,1,9,13151143
2019,5,121879999,,,13151171
2019,16,121880000,1,1,13151172
2019,12,121885607,0.001,1,13151224
2019,5,121880297,3.3,1,13151240
2019,8,121880591,1.5,9,13157751
2019,17,121880591,1,11,13157752
2019,5,121880662,1.56,1,13151318
2019,16,121880675,1,11,13157764
2019,5,121880686,1,11,13151323
2019,5,121876569,0.01,1,13151328
2019,2,121876569,0.01,1,13157770
2019,4,121880732,,,13151338
2019,16,121880732,,,13151339
2019,12,121880741,1,11,13151340
2019,17,121880810,1,9,13151364
2019,5,121881920,2.4,1,13157894
2019,4,121882025,2.5,1,13151606
2019,11,121882025,5.4,1,13151604
2019,16,121882025,22,9,13151605
2019,5,121885642,0.3,1,13155328
2019,5,121882179,1,11,13151642
2019,12,121882179,36,1,13151643
2019,12,121882183,1,1,13151645
2019,17,121882218,69.85,1,13151650
2019,5,121882218,2.5,1,13151651
2019,5,121882237,1,11,13151658
2019,5,121882248,0.1,1,13151661
2019,5,121882264,12,1,13151666
2019,5,121877408,7.2,1,13157963
2019,5,121882278,0.7,1,13157966
2019,16,121882294,15,9,13151674
2019,17,121882294,1,11,13151675
2019,16,121882294,1,11,13151676
2019,12,121882330,1,1,13151685
2019,5,121882354,12.2,1,13157975
2019,12,121877643,1,11,13158014
2019,17,121882614,1,1,13151743
2019,12,121877661,6.4,1,13158018
2019,4,121882689,1,1,13151756
2019,12,121882736,0.2,1,13151765
2019,12,121877770,5,1,13158035
2019,16,121877792,6,9,13158038
2019,5,121877826,27,1,13158044
2019,5,121882972,2,1,13151789
2019,5,121878051,6.1,1,13158094
2019,5,121883167,0.125,1,13151824
2019,5,121883183,18.9,1,13151828
2019,1,121883198,1.07,1,13158107
2019,5,121883198,1.25,1,13151835
2019,5,121883213,3.79,1,13155346
2019,5,121878196,104.73,1,13158113
2019,5,121878204,1,1,13158116
2019,1,121878303,1,1,13151858
2019,5,121883345,1,1,13151865
2019,12,121883369,1,1,13151875
2019,8,121883369,1,9,13151876
2019,4,121883369,1,1,13151874
2019,5,121883385,3.2,1,13151881
2019,9,121878598,1,9,13158194
2019,2,121883896,2,1,13151996
2019,5,121883931,15.3,1,13158237
2019,4,121883941,0.7,1,13152006
2019,17,121884034,3,9,13158253
2019,5,121885784,24.5,1,13158261
2019,17,121885792,3.5,1,13152023
2019,16,121879094,10,9,13158275
2019,5,121884307,10,1,13152039
2019,4,121884449,2.6,1,13152062
2019,1,121894713,1,2,13152175
2019,1,121890157,0.6,1,13158426
2019,1,121890190,1,2,13152225
2019,4,121894899,1,1,13158441
2019,5,121890216,1,1,13158444
2019,16,121890232,23,9,13158445
2019,5,121890363,1.3,1,13152264
2019,12,121895071,5.5,1,13152277
2019,16,121895071,7,9,13152276
2019,5,121895227,0.003,9,13158497
2019,5,121895377,20.2,1,13158507
2019,5,121895579,3.5,1,13152342
2019,12,121891043,1,11,13152343
2019,5,121895628,1,1,13158532
2019,12,121892399,0.09,1,13162530
2019,12,121892420,0.5,1,13162536
2019,5,121896922,1,9,13158761
2019,11,121897026,2,9,13162619
2019,12,121892867,0.002,9,13158803
2019,4,121892941,0.001,9,13158810
2019,5,121887274,5.76,1,13163050
2019,2,121899410,0.001,9,13155596
2019,5,121899410,0.001,9,13159119
2019,16,121887316,12,9,13163058
2019,4,121887316,0.5,1,13159122
2019,8,121062513,6.7,1,12964852
2019,16,121062563,1,1,12964862
2019,2,121062580,1,1,12964870
2019,12,121068215,3,1,12980154
2019,5,121071678,1,11,12974982
2019,5,121062723,1,1,12964893
2019,2,121071713,15.7,1,12974991
2019,12,121071713,4.5,1,12974990
2019,9,121071713,99,9,12974989
2019,17,121062770,,,12964902
2019,5,121062804,2.8,1,12964904
2019,2,109725608,8.3,1,10232807
2019,12,109725608,48.03,1,10228660
2019,5,109721533,11,1,10225243
2019,4,109725621,0.3,1,10228664
2019,1,109725621,0.3,1,10228663
2019,12,116080305,3,1,11416328
2019,8,116085273,1,9,11416526
2019,12,116085382,1.1,1,11400161
2019,2,116085382,3.1,1,11400162
2019,5,116085382,1.2,1,11416642
2019,17,116085474,4,1,11416743
2019,8,109690304,0.2,2,10221020
2019,5,109690307,1,1,10226943
2019,12,109695094,500000000,1,10223285
2019,12,109690620,2,9,10221048
2019,5,109687908,1,9,10223289
2019,17,109687919,1,11,10221049
2019,12,109687919,1,11,10223293
2019,5,109687919,1,11,10223294
2019,5,109695161,1,11,10223308
2019,12,109724435,2.5,1,10232597
2019,5,109717091,0.5,1,10228492
2019,12,109717091,0.9,1,10228491
2019,12,109717092,8.37,1,10228493
2019,16,109724447,0.1,1,10232601
2019,5,109724446,27.4,1,10232602
2019,16,116081441,1,9,11417089
2019,5,116081448,1,1,11400402
2019,17,109720325,1,9,10225011
2019,12,109717159,1,11,10228503
2019,4,109717203,1,1,10225032
2019,17,109717203,2,9,10228510
2019,5,109724628,0.001,9,10232626
2019,17,109720491,0.02,1,10228518
2019,5,109717262,1,1,10228521
2019,12,109724655,1,11,10232634
2019,5,109724682,40.2,1,10232639
2019,5,109717292,4.75,1,10232640
2019,5,109717292,1,11,10225049
2019,2,109724818,3,9,10232659
2019,16,109724818,1,9,10232660
2019,4,109717429,1,9,10228542
2019,5,109724854,4.3,1,10225090
2019,5,109724854,2,9,10225089
2019,1,109717566,0.001,1,10232699
2019,4,109725015,0.001,9,10232704
2019,1,109725016,0.001,1,10228581
2019,8,109725040,0.001,9,10228585
2019,5,109725054,0.002,9,10232714
2019,4,109725083,0.2,1,10232718
2019,16,109717635,6,9,10228591
2019,12,109717635,1,1,10228590
2019,12,109720963,0.01,1,10225155
2019,12,109725113,1,9,10232730
2019,5,109725149,7.9,1,10228603
2019,5,116081472,1,1,11400404
2019,1,116087159,1,1,11417102
2019,5,116082264,1,1,11417174
2019,5,116089352,1,1,11417247
2019,3,109721079,1,9,10228618
2019,1,116089440,1,1,11400514
2019,5,109717728,2.6,1,10225192
2019,5,109725461,1,7,10228643
2019,11,109725461,21,1,10228644
2019,12,109725478,3.1,1,10225219
2019,12,109725517,2.5,1,10232785
2019,1,109721471,4,1,10225232
2019,1,109718015,12,1,10228656
2019,5,109718015,278,1,10228655
2019,12,109718015,1.6,1,10225233
2019,2,109721476,0.5,1,10232800
2019,17,109725604,0.1,1,10228659
2019,16,109725604,4,9,10232806
2019,2,109721514,1,9,10225241
2019,8,109725624,0.2,1,10225245
2019,12,109725633,4.97,1,10228665
2019,12,109725634,2.45,1,10232810
2019,1,116090396,1,1,11417296
2019,12,116095020,,,11400587
2019,11,116081789,19,1,11400431
2019,11,116081789,1,9,11400432
2019,5,116087663,1,1,11400445
2019,5,116088261,1,1,11400465
2019,5,116088886,1,1,11400493
2019,5,116089118,1,1,11400495
2019,8,116082995,1,11,11400511
2019,16,116089488,1,1,11417252
2019,16,116089901,1,1,11417276
2019,16,116090090,1,1,11400541
2019,5,116090160,3,1,11417290
2019,1,116083657,1,1,11417298
2019,5,116083657,1,1,11417297
2019,4,116083674,5,1,11417301
2019,1,116083674,1,1,11417302
2019,17,116083674,1,1,11417300
2019,1,116091777,18,1,11417346
2019,17,116091957,,,11417349
2019,5,116091991,127,1,11417351
2019,5,116092164,10,1,11417361
2019,1,116092750,0.5,1,11417385
2019,4,116092908,,,11417388
2019,12,116093123,9,1,11417392
2019,12,116095425,,,11400602
2019,5,110545112,1,9,10369725
2019,4,110543222,1,5,10369726
2019,5,110545120,11.5,1,10379372
2019,5,110543225,2.1,1,10369728
2019,5,110549234,3.7,1,10375802
2019,4,110543286,,,10369745
2019,5,110543299,2,9,10375807
2019,16,110545187,1,9,10369748
2019,12,110549261,8,9,10375809
2019,17,110549261,1,9,10375810
2019,5,110545191,1,9,10379387
2019,16,110545203,11.5,1,10379396
2019,5,110543325,5,1,10379401
2019,5,110545210,2.2,1,10379402
2019,5,110543334,1,1,10375821
2019,5,110543339,1,11,10369764
2019,5,110545233,31,1,10379409
2019,12,110543369,1,1,10369775
2019,5,110543388,1,1,10369782
2019,5,110545340,4,1,10369794
2019,5,110543515,1,9,10369796
2019,12,120395873,0.14,1,12808797
2019,5,120384512,0.05,1,12804629
2019,4,120395881,30,5,12804630
2019,16,120384570,0.003,9,12812550
2019,12,120394369,0.5,1,12812552
2019,5,120394396,2,1,12804649
2019,12,120399619,0.1,1,12804663
2019,17,120396201,1,9,12808867
2019,12,120396201,1,9,12812796
2019,16,120396201,1,9,12808868
2019,5,120399972,7,1,12804742
2019,5,120405625,1,9,12812803
2019,5,120406299,0.001,1,12812880
2019,5,120406377,0.04,1,12812896
2019,5,120400180,1,1,12812900
2019,5,120396449,1,1,12808895
2019,8,120406578,,,12808904
2019,12,120406595,2,1,12812908
2019,12,120406631,37,1,12804786
2019,4,120406643,,,12812924
2019,12,120406663,2,1,12812929
2019,4,120406663,1,1,12812928
2019,5,115387403,3,1,11198843
2019,17,115387403,1,9,11198844
2019,5,115377879,2,1,11198846
2019,12,115387452,1,11,11198859
2019,5,115381664,23,1,11194855
2019,14,115378088,1,11,11198890
2019,12,115387618,6.93,1,11198894
2019,5,115387660,7.16,1,11194878
2019,16,115387675,3.52,1,11194880
2019,12,115378207,7.75,1,11184657
2019,5,115387785,1,11,11198912
2019,5,115378265,2,9,11184669
2019,5,115378269,1.23,1,11184670
2019,3,115378273,1,11,11184673
2019,12,115388035,,,11198959
2019,12,115378630,,,11184728
2019,16,115378630,,,11184729
2019,17,115378665,1,11,11184743
2019,17,115382213,1,1,11194959
2019,5,115378692,55,1,11184754
2019,5,115378700,8,1,11184756
2019,5,115388166,124,1,11198977
2019,5,115378710,5,1,11184758
2019,5,115382247,32,1,11184761
2019,5,115388241,2.9,1,11194977
2019,12,115388276,1.3,1,11184780
2019,5,115388317,3,1,11199009
2019,5,115388381,1,9,11199016
2019,5,115388402,2,9,11199022
2019,5,115388402,0.2,1,11199021
2019,5,115388420,1,9,11199024
2019,5,115382541,11,1,11199043
2019,16,115388521,18,9,11199053
2019,5,115379174,1,1,11184849
2019,17,115389435,1,11,11184877
2019,4,115389484,1,1,11195045
2019,5,115389616,7,1,11184903
2019,5,115388950,12.1,1,11184913
2019,5,115382930,1,9,11195074
2019,16,115389016,1.5,9,11199151
2019,12,115389016,1,9,11199150
2019,5,115389797,4.7,1,11184937
2019,16,115389917,1,11,11184972
2019,5,115400397,4.002,1,11185561
2019,5,115393163,1,1,11199749
2019,8,115400715,1,1,11185606
2019,5,115400718,1.5,1,11199763
2019,12,115397505,1,1,11195584
2019,5,115397614,26,1,11199812
2019,5,115397664,0.001,9,11199833
2019,5,115393526,0.002,1,11185686
2019,5,115397742,0.002,3,11199839
2019,1,115393603,0.002,9,11195626
2019,5,115401026,0.001,1,11195630
2019,5,115397838,2,1,11185700
2019,5,115393716,,,11185703
2019,8,115401070,,,11185704
2019,5,115393730,2,1,11185705
2019,12,115393779,1,1,11185732
2019,17,120407332,1,9,12804817
2019,12,120396724,1,9,12813061
2019,16,120400621,0.06,1,12804847
2019,1,120400621,1,1,12804846
2019,1,120407909,0.2,1,12813105
2019,4,120408304,1,1,12808974
2019,12,120408446,,,12813176
2019,1,120408475,,,12813185
2019,5,120397144,0.3,1,12804909
2019,8,120401110,6,9,12804910
2019,5,120401150,1,1,12804914
2019,17,120401163,,,12804915
2019,5,120401174,1,1,12804917
2019,17,120401178,1,11,12804918
2019,5,120401210,2.8,1,12813203
2019,5,120408663,0.3,1,12813212
2019,16,120401258,22,9,12804925
2019,12,120408695,16.4,1,12813217
2019,1,120408710,1,1,12813221
2019,5,120409155,8,1,12813259
2019,12,120409170,1,1,12813262
2019,12,120401462,3,9,12804946
2019,5,120401462,1,1,12804947
2019,4,120409304,4.2,1,12813271
2019,2,120409304,3,1,12813272
2019,5,115387410,1,1,11198849
2019,5,115377932,1,9,11198866
2019,5,115387540,1,7,11198888
2019,5,115378376,1,9,11184695
2019,5,115378741,1.5,1,11184763
2019,5,115378802,3,1,11194974
2019,16,115378802,5,1,11194973
2019,5,115382335,1,1,11198989
2019,5,115382470,1,1,11194996
2019,3,115382495,0.5,5,11195006
2019,5,115388448,1,9,11184825
2019,5,115379079,1,1,11184829
2019,5,115382556,0.001,1,11199047
2019,4,115389397,3,1,11184871
2019,17,115389429,1,11,11195041
2019,13,115389429,65,9,11199087
2019,12,115389462,0.4,1,11184880
2019,5,115388900,9.2,1,11199121
2019,5,115389869,4,1,11184963
2019,5,115383073,1,1,11199174
2019,5,115383083,7.7,1,11195117
2019,5,115383089,34.29,1,11195118
2019,5,115390011,2,1,11185006
2019,5,115390023,100,1,11199181
2019,5,115383134,1,9,11185019
2019,5,115383184,1,11,11195146
2019,5,115383294,75,1,11195161
2019,12,115383373,1,1,11185077
2019,5,115390488,12.3,1,11199279
2019,5,115383483,16,1,11199280
2019,5,115390623,20,1,11199306
2019,5,115383673,4,1,11185153
2019,2,115383673,6,1,11195237
2019,5,115383680,6,1,11199328
2019,5,115394878,1,1,11199339
2019,4,115390890,1,1,11185179
2019,5,115391010,13.8,1,11185193
2019,8,115395164,10,9,11199380
2019,5,115395164,1,1,11199379
2019,5,115391295,10.7,1,11185257
2019,12,115399224,1,9,11185277
2019,17,115391585,,,11185302
2019,5,115395818,0.001,1,11199491
2019,17,115399369,,,11199495
2019,5,115391789,2,1,11185329
2019,17,115391813,0.075,1,11195367
2019,12,115399458,1,1,11185336
2019,5,115399458,1,1,11199531
2019,5,115399503,1,9,11185348
2019,5,115396027,1,1,11199545
2019,4,115391932,1,11,11185363
2019,2,115392100,2,1,11195428
2019,4,115396340,,,11185426
2019,5,115392181,1,11,11199606
2019,5,115392239,1,11,11199624
2019,5,115396743,0.001,1,11199669
2019,5,115392507,1,1,11185487
2019,5,115392515,1,1,11185490
2019,5,115386166,,,11198812
2019,12,115387444,1,11,11184577
2019,16,115377964,3,9,11184604
2019,4,115378113,643.84,1,11184634
2019,17,115387646,0.38,1,11198900
2019,5,115387779,1,11,11198909
2019,12,115378335,6,9,11184686
2019,16,115378335,1232.35,1,11184687
2019,5,115378335,1017.66,1,11198934
2019,5,115378661,1,1,11184742
2019,16,115378884,11.6,2,11184783
2019,5,115378884,11.9,1,11184784
2019,17,115389428,1,11,11199086
2019,12,115389532,1,1,11195047
2019,1,115388883,9.2,1,11199117
2019,5,115389840,16.582,1,11195086
2019,17,115389840,0.52,1,11184957
2019,16,115389840,5.944,1,11195085
2019,1,115383055,0.51,1,11195108
2019,4,115383055,0.64,1,11184976
2019,1,115389108,1,1,11199176
2019,5,115394707,8,1,11199302
2019,5,115390602,12.301,1,11195225
2019,12,115390633,4,9,11195228
2019,17,115391193,0.2,1,11199411
2019,5,115391193,0.04,1,11185227
2019,12,115391193,0.05,1,11199412
2019,5,115391209,1,1,11195298
2019,5,115391217,1,1,11195305
2019,5,115395322,1,1,11199427
2019,5,115384131,17.4,1,11199443
2019,4,115395401,7.1,1,11199447
2019,5,115384185,0.004,1,11195325
2019,2,115391509,0.1,1,11195337
2019,17,115391655,,,11185306
2019,17,115396522,1,11,11195476
2019,12,115396569,0.1,1,11199643
2019,4,115396569,0.1,1,11185460
2019,12,115400063,1,1,11185475
2019,12,115396748,1,1,11199674
2019,12,115400309,2.002,9,11199701
2019,4,115396989,1,1,11185538
2019,16,115400386,0.001,1,11185554
2019,12,115393361,1,1,11185636
2019,5,115393438,0.1,1,11185659
2019,8,115393454,0.5,1,11185671
2019,12,115393454,0.5,1,11185670
2019,16,115393454,0.5,1,11195611
2019,8,115393464,6,9,11185678
2019,5,115400895,23,1,11185673
2019,16,115393628,0.004,9,11185694
2019,5,115397809,0.001,9,11195628
2019,17,115397833,0.011,9,11185697
2019,13,115397844,1,3,11185702
2019,5,115401078,1,11,11195635
2019,12,115401081,1,1,11185712
2019,5,115393758,1,11,11195636
2019,1,115401093,1.66,1,11185726
2019,17,115401093,3.97,1,11185727
2019,1,115401093,2.85,9,11195642
2019,16,115393768,2,9,11185724
2019,17,115401099,1,11,11195647
2019,5,115393882,1.2,1,11185757
2019,8,115393892,1,9,11185760
2019,2,115397941,0.01,1,11199878
2019,5,115397946,0.5,1,11199884
2019,1,115397946,1,1,11199883
2019,4,115397955,0.5,1,11199885
2019,12,115401227,1,11,11195690
2019,17,115398078,1,11,11199906
2019,17,115394087,1,11,11195697
2019,5,115401257,1,11,11195700
2019,5,115401346,4.83,1,11195719
2019,5,115404314,18.2,1,11195723
2019,4,115404544,1,1,11186075
2019,5,115404544,1,1,11186076
2019,12,109694730,0.05,1,10226941
2019,16,109687727,1,9,10223274
2019,5,109695095,0.001,1,10223286
2019,12,109687913,1,11,10226963
2019,16,109695129,1,11,10223292
2019,12,109695129,1,11,10223291
2019,1,109687918,5,1,10226964
2019,1,109687921,2,1,10226967
2019,17,109720559,,,10225054
2019,5,109720865,0.001,9,10232702
2019,12,109720985,2,1,10225167
2019,12,115393379,2,1,11185641
2019,5,115400747,0.5,1,11185620
2019,5,115397623,0.5,1,11199817
2019,2,115397623,0.5,1,11199816
2019,5,115397636,31,1,11199823
2019,16,115393463,1,9,11185677
2019,4,115393463,1.17,1,11185675
2019,1,115400996,0.002,9,11199847
2019,17,115393790,1,11,11195648
2019,5,115397868,1,1,11195650
2019,5,115401125,0.001,5,11195654
2019,5,115397887,0.007,1,11199862
2019,12,115393888,2,9,11185759
2019,1,115393896,0.15,1,11185761
2019,1,115394030,1,11,11185804
2019,2,115394030,1,11,11185805
2019,5,115398064,1,11,11199905
2019,5,115401263,1,11,11195704
2019,5,115398145,1,11,11195705
2019,5,115401293,1,11,11199920
2019,1,115404241,1,1,11185842
2019,16,115401340,1,9,11185848
2019,5,115398244,1,1,11199941
2019,5,115401379,6.1,1,11199949
2019,16,115398328,9.8,1,11199954
2019,16,115398328,7,9,11199955
2019,5,115398328,61.6,1,11199953
2019,17,121879564,0.1,7,13152130
2019,5,121879573,7.08,1,13158372
2019,5,121894583,1,1,13158374
2019,12,121896207,1,11,13152442
2019,5,121891940,1,9,13152465
2019,5,121891948,1,11,13152467
2019,4,121886104,1,11,13162473
2019,5,121892013,4,1,13162476
2019,5,121892017,1,11,13155410
2019,5,121896548,0.001,3,13158681
2019,5,121886116,,,13155412
2019,4,121886116,,,13155411
2019,13,121896605,,,13158688
2019,5,121892392,1,11,13162528
2019,3,121892529,20,9,13162573
2019,5,121892529,1,9,13158737
2019,12,121892632,6.7,1,13158757
2019,13,121892632,1,9,13158758
2019,12,121892818,2,9,13162634
2019,5,121892818,2,9,13162635
2019,5,121892840,0.025,3,13158794
2019,4,121897165,1,9,13158809
2019,4,121897192,1,9,13162663
