"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
147592019,14759,2019,"OH0730200","OH0730200","","N","N",,"I","PORTSMOUTH","PORTSMOUTH","Portsmouth","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",20353,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-NOV-06,01-NOV-06,01-FEB-16,,,"N","SCIOTO","Non-MSA","Y","Y","Y"
147692019,14769,2019,"OH0750000","OH0750000","","N","N",,"I","SHELBY","SHELBY","Shelby","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",23526,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-98,01-APR-10,01-APR-10,01-JAN-16,,,"N","SHELBY","Non-MSA","Y","Y","Y"
147702019,14770,2019,"OH0750100","OH0750100","","N","N",,"I","SIDNEY","SIDNEY","Sidney","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",20437,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",35,1,36,2,9,11,0,0,01-JAN-98,01-JAN-08,01-JAN-08,01-JAN-16,01-APR-20,01-APR-20,"N","SHELBY","Non-MSA","Y","Y","Y"
147712019,14771,2019,"OH0750400","OH0750400","","N","N",,"I","FORT LORAMIE","FORT LORAMIE","Fort Loramie","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1521,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-98,01-MAR-06,01-MAR-06,01-JUN-16,,,"N","SHELBY","Non-MSA","Y","Y","Y"
147752019,14775,2019,"OH0760000","OH0760000","","N","N",,"I","STARK","STARK","Stark","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",116416,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",114,63,177,14,71,85,0,0,01-JAN-98,01-JAN-04,01-JAN-04,01-JAN-16,,,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147762019,14776,2019,"OH0760100","OH0760100","","N","N",,"I","ALLIANCE","ALLIANCE","Alliance","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",21536,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-NOV-16,01-NOV-16,01-JAN-17,01-APR-20,01-APR-20,"N","MAHONING; STARK","Canton-Massillon, OH; Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
147772019,14777,2019,"OH0760200","OH0760200","","N","N",,"I","BREWSTER","BREWSTER","Brewster","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2158,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-OCT-10,01-OCT-10,01-JAN-16,01-APR-20,01-APR-20,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147782019,14778,2019,"OH0760300","OH0760300","","N","N",,"I","CANAL FULTON","CANAL FULTON","Canal Fulton","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",5450,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,1,1,2,0,0,01-JAN-98,01-AUG-05,01-AUG-05,01-JAN-16,01-APR-20,01-APR-20,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147792019,14779,2019,"OH0760400","OH0760400","","N","N",,"I","CANTON","CANTON","Canton","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",70139,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",150,7,157,17,27,44,0,0,01-JAN-98,01-JAN-14,01-JAN-14,01-FEB-16,01-APR-20,01-APR-20,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147802019,14780,2019,"OH0760500","OH0760500","","N","N",,"I","EAST CANTON","EAST CANTON","East Canton","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1579,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-DEC-99,01-DEC-99,01-JAN-16,01-APR-20,01-APR-20,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147822019,14782,2019,"OH0760700","OH0760700","","N","N",,"I","LOUISVILLE","LOUISVILLE","Louisville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",9329,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-APR-99,01-APR-99,01-JAN-16,,,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147832019,14783,2019,"OH0760800","OH0760800","","N","N",,"I","MASSILLON","MASSILLON","Massillon","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",32433,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-AUG-09,01-AUG-09,01-JAN-16,01-APR-20,01-APR-20,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147852019,14785,2019,"OH0761000","OH0761000","","N","N",,"I","NAVARRE","NAVARRE","Navarre","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1846,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,0,0,0,0,01-JAN-98,01-SEP-05,01-SEP-05,01-JAN-16,01-APR-20,01-APR-20,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147862019,14786,2019,"OH0761100","OH0761100","","N","N",,"I","NORTH CANTON","NORTH CANTON","North Canton","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",17251,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-99,01-JAN-99,01-JAN-16,,,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147872019,14787,2019,"OH0761200","OH0761200","","N","N",,"I","BEACH CITY","BEACH CITY","Beach City","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",991,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-99,01-JAN-99,01-JAN-16,01-APR-20,01-APR-20,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147912019,14791,2019,"OH0762200","OH0762200","","N","N",,"I","LAWRENCE TOWNSHIP","LAWRENCE TOWNSHIP","Lawrence Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",8255,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-AUG-08,01-AUG-08,01-JAN-16,01-APR-20,01-APR-20,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147922019,14792,2019,"OH0762300","OH0762300","","N","N",,"I","PERRY TOWNSHIP","PERRY TOWNSHIP","Perry Township, Stark County","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",28121,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-FEB-10,01-FEB-10,01-APR-19,01-APR-20,01-APR-20,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147932019,14793,2019,"OH0762400","OH0762400","","N","N",,"I","JACKSON TOWNSHIP","JACKSON TOWNSHIP","Jackson Township, Stark County","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",40347,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-SEP-03,01-SEP-03,01-JAN-16,,,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147942019,14794,2019,"OH0762500","OH0762500","","N","N",,"I","UNIONTOWN","UNIONTOWN","Uniontown","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",3353,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,3,2,5,0,0,01-JAN-98,01-JAN-99,01-JAN-99,01-JAN-16,01-APR-20,01-APR-20,"N","STARK","Canton-Massillon, OH","Y","Y","Y"
147952019,14795,2019,"OH0763000","OH0763000","","N","N",,"I","MAGNOLIA","MAGNOLIA","Magnolia","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",961,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-03,01-JAN-03,01-JAN-16,01-APR-20,01-APR-20,"N","CARROLL; STARK","Canton-Massillon, OH","Y","Y","Y"
147962019,14796,2019,"OH0770000","OH0770000","","N","N",,"I","SUMMIT","SUMMIT","Summit","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",48890,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",255,14,269,71,59,130,0,0,01-JAN-98,01-JAN-98,01-JAN-98,01-JAN-16,01-APR-20,01-APR-20,"N","SUMMIT","Akron, OH","Y","Y","Y"
147972019,14797,2019,"OH0770100","OH0770100","","N","N",,"I","AKRON","AKRON","Akron","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",197882,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","N",,,,,,,0,0,01-JAN-98,01-JUN-98,01-JUN-98,01-JAN-16,,,"N","SUMMIT","Akron, OH","Y","Y","Y"
147982019,14798,2019,"OH0770200","OH0770200","","N","N",,"I","BARBERTON","BARBERTON","Barberton","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",26015,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",37,0,37,1,1,2,0,0,01-JAN-98,01-JAN-13,01-JAN-13,01-JAN-16,,,"N","SUMMIT","Akron, OH","Y","Y","Y"
148012019,14801,2019,"OH0770500","OH0770500","","N","N",,"I","HUDSON","HUDSON","Hudson","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",22286,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-98,01-JAN-98,01-MAR-16,01-APR-20,01-APR-20,"N","SUMMIT","Akron, OH","Y","Y","Y"
148022019,14802,2019,"OH0770600","OH0770600","","N","N",,"I","LAKEMORE","LAKEMORE","Lakemore","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",3082,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-FEB-03,01-FEB-03,01-AUG-17,01-APR-20,01-APR-20,"N","SUMMIT","Akron, OH","Y","Y","Y"
148052019,14805,2019,"OH0770900","OH0770900","","N","N",,"I","NORTHFIELD","NORTHFIELD","Northfield","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",3670,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-06,01-JAN-06,01-JAN-16,,,"N","SUMMIT","Akron, OH","Y","Y","Y"
148062019,14806,2019,"OH0771000","OH0771000","","N","N",,"I","NORTON","NORTON","Norton","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",12007,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,0,22,1,1,2,0,0,01-JAN-98,01-JAN-05,01-JAN-05,01-JAN-16,,,"N","WAYNE; SUMMIT","Akron, OH","Y","Y","Y"
148112019,14811,2019,"OH0771500","OH0771500","","N","N",,"I","BOSTON HEIGHTS","BOSTON HEIGHTS","Boston Heights","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1315,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JUL-08,01-JUL-08,01-JUN-16,,,"N","SUMMIT","Akron, OH","Y","Y","Y"
148132019,14813,2019,"OH0771700","OH0771700","","N","N",,"I","MUNROE FALLS","MUNROE FALLS","Munroe Falls","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",5080,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-AUG-00,01-AUG-00,01-JAN-16,01-APR-20,01-APR-20,"N","SUMMIT","Akron, OH","Y","Y","Y"
148142019,14814,2019,"OH0771800","OH0771800","","N","N",,"I","PENINSULA","PENINSULA","Peninsula","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",558,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-98,01-FEB-99,01-FEB-99,01-JAN-16,01-APR-20,01-APR-20,"N","SUMMIT","Akron, OH","Y","Y","Y"
148162019,14816,2019,"OH0772000","OH0772000","","N","N",,"I","BATH TOWNSHIP","BATH TOWNSHIP","Bath Township, Summit County","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",9659,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",21,2,23,0,5,5,0,0,01-JAN-98,01-JAN-07,01-JAN-07,01-JAN-16,,,"N","SUMMIT","Akron, OH","Y","Y","Y"
148192019,14819,2019,"OH0772500","OH0772500","","N","N",,"I","SPRINGFIELD TOWNSHIP","SPRINGFIELD TOWNSHIP","Springfield Township, Summit County","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",14555,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-99,01-JAN-99,01-AUG-16,01-APR-20,01-APR-20,"N","SUMMIT","Akron, OH","Y","Y","Y"
148212019,14821,2019,"OH0772700","OH0772700","","N","N",,"I","COPLEY TOWNSHIP","COPLEY TOWNSHIP","Copley Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",17309,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",20,0,20,1,1,2,0,0,01-JAN-98,01-OCT-98,01-OCT-98,01-APR-16,01-APR-20,01-APR-20,"N","SUMMIT","Akron, OH","Y","Y","Y"
148222019,14822,2019,"OH0772800","OH0772800","","N","N",,"I","UNIVERSITY OF AKRON","UNIVERSITY OF AKRON","University of Akron","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","University or College",0,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",30,0,30,4,8,12,0,0,01-JAN-98,01-FEB-13,01-FEB-13,01-JAN-16,,,"N","SUMMIT","Akron, OH","Y","Y","Y"
148232019,14823,2019,"OH0772900","OH0772900","","N","N",,"I","NEW FRANKLIN","NEW FRANKLIN","New Franklin","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",14162,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",14,3,17,0,5,5,0,0,01-JAN-98,01-SEP-99,01-SEP-99,01-NOV-16,,,"N","SUMMIT","Akron, OH","Y","Y","Y"
148242019,14824,2019,"OH0773000","OH0773000","","N","N",,"I","SAGAMORE HILLS","SAGAMORE HILLS","Sagamore Hills","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",10934,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",18,1,19,3,0,3,0,0,01-JAN-98,01-FEB-16,01-FEB-16,01-APR-16,01-APR-20,01-APR-20,"N","SUMMIT","Akron, OH","Y","Y","Y"
148262019,14826,2019,"OH0780000","OH0780000","","N","N",,"I","TRUMBULL","TRUMBULL","Trumbull","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",25848,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-98,01-JUN-02,01-JUN-02,01-JAN-16,,,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
148272019,14827,2019,"OH0780100","OH0780100","","N","N",,"I","GIRARD","GIRARD","Girard","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",9242,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-12,01-JAN-12,01-JAN-19,,,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
148282019,14828,2019,"OH0780200","OH0780200","","N","N",,"I","HUBBARD","HUBBARD","Hubbard","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",7412,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-02,01-JAN-02,01-JAN-16,,,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
148292019,14829,2019,"OH0780300","OH0780300","","N","N",,"I","LIBERTY TOWNSHIP","LIBERTY TOWNSHIP","Liberty Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",11420,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",17,0,17,1,0,1,0,0,01-JAN-98,01-JUL-01,01-JUL-01,01-MAR-16,,,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
148312019,14831,2019,"OH0780500","OH0780500","","N","N",,"I","NEWTON FALLS","NEWTON FALLS","Newton Falls","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",4481,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-98,01-DEC-08,01-DEC-08,01-JAN-16,,,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
148322019,14832,2019,"OH0780600","OH0780600","","N","N",,"I","NILES","NILES","Niles","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",18222,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",35,0,35,1,6,7,0,0,01-JAN-98,01-FEB-06,01-FEB-06,01-FEB-16,,,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
148332019,14833,2019,"OH0780700","OH0780700","","N","N",,"I","WARREN","WARREN","Warren","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",38012,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",64,1,65,4,3,7,0,0,01-JAN-98,01-FEB-08,01-FEB-08,01-JAN-16,,,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
148342019,14834,2019,"OH0780800","OH0780800","","N","N",,"I","CORTLAND","CORTLAND","Cortland","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",6769,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-MAR-06,01-MAR-06,01-JAN-16,01-APR-20,01-APR-20,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
148352019,14835,2019,"OH0781200","OH0781200","","N","N",,"I","HOWLAND TOWNSHIP","HOWLAND TOWNSHIP","Howland Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",16420,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-DEC-05,01-DEC-05,01-JAN-16,01-APR-20,01-APR-20,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
148372019,14837,2019,"OH0781400","OH0781400","","N","N",,"I","LORDSTOWN","LORDSTOWN","Lordstown","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",3248,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,1,9,1,3,4,0,0,01-JAN-98,01-NOV-16,01-NOV-16,01-DEC-16,,,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
148382019,14838,2019,"OH0781500","OH0781500","","N","N",,"I","BAZETTA TOWNSHIP","BAZETTA TOWNSHIP","Bazetta Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",5530,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-02,01-JAN-02,01-JAN-16,,,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
148392019,14839,2019,"OH0781600","OH0781600","","N","N",,"I","HUBBARD TOWNSHIP","HUBBARD TOWNSHIP","Hubbard Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",5306,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,1,2,0,0,01-JAN-98,01-JAN-04,01-JAN-04,01-MAR-16,,,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
148432019,14843,2019,"OH0782100","OH0782100","","N","N",,"I","WARREN TOWNSHIP","WARREN TOWNSHIP","Warren Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",5169,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-DEC-05,01-DEC-05,01-JAN-16,01-APR-20,01-APR-20,"N","TRUMBULL","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
